source_repo,source_commit,source_path,source_sha256,disposition,destination,reason
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-39-2023-FITO-f086cc4c4162.pdf,f086cc4c416261e45baeb419a8c44596554d8b6200d187084355946451b1a59b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-39-2023-FITO-f086cc4c4162.txt,d90f11d5def195307900ccdc967e295db71dacbf4ed9c13f6f460ae01510ff8b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-4-2022-FITO-.pdf,469f59fbd0a4848825e79bb0b316cc6d9872d24b19d0319eecfdabb7499f805f,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-4-2022-FITO-.txt,81f6cbd5f9c10a0ccb9a88e28f3557e7d63a430da99c6e4c50fbcf956947944e,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-4-2022-FITO-.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-4-2025-FITO-.pdf,74d712d57c01fb5f4cf81016e67497a494da612edec0528e58f0ff9c94dca6ca,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-4-2025-FITO-.txt,f7ee685e996a117645c826710a7341b65e6b97b5be171b6e68d962b6925dc11d,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-4-2026-FITO-0d34986457c0.pdf,0d34986457c0b187907540a2a0a2d3361eb2494ded1cb12e24d6bee9f561821d,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-4-2026-FITO-0d34986457c0.txt,6113fb89e5eab266aa3c77fec76d175b03bb9b1acebf5e40f0f52d6ee5cab78b,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-4-2026-FITO-0d34986457c0.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-40-2023-FITO-c04ee5a951ee.pdf,c04ee5a951ee6b0ef7a90cf2745fa1d689a54fa1b29b8187739864bf70b9b98c,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-40-2023-FITO-c04ee5a951ee.txt,ee1d7d35562f78975a8224a18a1b82c7e28c012f427e92247ba053165c0f997e,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-41-2023-FITO-9c2be1651d30.pdf,9c2be1651d3055ec33383a3ca2c9ac1d50d7dec13c907a3a6ed6df6b7f31e30b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-41-2023-FITO-9c2be1651d30.txt,b97f3b1a3659b0e20b07d428088deccf454c585e16fbbe151a8f353c958e2fdb,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-43-2022-FITO-.pdf,0e92c74d44856211ab4847d3af87c7ec8e2e11f0032b1a1215a00f75cb180ed4,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-43-2022-FITO-.txt,f9334cdd1ee0915e28a1fd08ddeba6a185dbd7b57b0fa5053362faa0102a2de7,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-43-2024-FITO-.pdf,350a238616511d247b3030686a00114c0b957654bd7e07d6f0ad4fcdbe76c82e,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-43-2024-FITO-.txt,d49a21bf8d15af5d8a3ea726c89bca573948ccfa7a854d6d12fb64be854f2105,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-43-2025-FITO-.pdf,8e90240666712b38ba635d04e195e23df9dd7fcbbf501928090a0ee96041d955,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-43-2025-FITO-.txt,d9df403597f72ab06dd3dfcb7c2faf8115dd58f7282948b5d577432975d7e4cd,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-44-2022-FITO-.pdf,d478d204e04ca47ae665248e1b92f431dd2fee630059c95c400b00e456d1d81b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-44-2022-FITO-.txt,da71c472272699b8842582d0b2201d2574f7d5a2e035aacdcc9aacb96c18b35b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-44-2023-FITO-253a6084a462.pdf,253a6084a462cd876322786fe1b185516401fd8d495d81011df145011cfed07c,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-44-2023-FITO-253a6084a462.txt,8116974df65f1e9bef4fe0d1d257492c5792faa58c7d9f4a447f8d9e21b653cd,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-44-2025-FITO-.pdf,cef259c607efa9964b19e86f4541a73fb76ddf8a83ef12d4752a0b25bbf8768b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-44-2025-FITO-.txt,9ed070652c204b413f2a1a613d2b065cf5c9ec5ce08d8c493fbd214d41322294,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-45-2022-FITO-.pdf,fa984195e647b765fae51f1b3cc79c75d4403fe36efd91a7ad0deaa29317200d,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-45-2022-FITO-.txt,4aa50b0303a66aaa18d86f66c7a96d8ed48a34f133b22219bb728016f220dcd5,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-45-2023-FITO-8277847ffa75.pdf,8277847ffa75478a80d20e4b9b0d4c9024ffe8b0f7a3206d5565cd398bc17108,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-45-2023-FITO-8277847ffa75.txt,5fe91d61afdbf7c2802d307dd79ec2f88d1a4a2a247b013646177cb49f50613a,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-45-2023-FITO-8277847ffa75.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-45-2024-FITO-.pdf,9f698bc0a6b232ca41c80915da1371266eff51becda3980f961e384654e8e8b4,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-45-2024-FITO-.txt,f3e35347889ca3a68214039595289806a5c844b0533b7540c868512c6a92883f,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-45-2024-FITO-.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-46-2022-FITO-.pdf,c43449404c18265db05f43536b0bfde98d2e7469ab79e5269906a9990baf3c43,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-46-2022-FITO-.txt,65d486d4864088f891a902da00b96a8cc76c5d66d327547dd35f594e484255cd,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-47-2023-FITO-736803a0f0bb.pdf,736803a0f0bbce10772fe0bf2f1efcab9b1d20b5c0fdf649747266957e893ff8,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-47-2023-FITO-736803a0f0bb.txt,fc2b993c0b6616169d5a48fdc9db747e2a2aa698448f89916ff07f2fecafce1a,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-48-2024-FITO-.pdf,1bdb82ce5545285faefccb6209a2edb519df6b3ca0db67e35f464060ebad1ffe,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-48-2024-FITO-.txt,d955dbe808486f7ec9b53a1230f05ec137e4b76091e7407586a3a7d098cb1070,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-48-2025-FITO-.pdf,7b5573b8d283cb7bc41490e7f9a2eb882b035118f489bd1ee8faca7a382dde3f,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-48-2025-FITO-.txt,01dc7d72c8fc810528e7e695a76b38e03f02e14d1e66c127547050401a39ddf9,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-5-2022-FITO-.pdf,9191b70e67a7e54e3940cae1248339e64764a1a065babf114b55fb4c64976774,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-5-2022-FITO-.txt,a05a9c550515c02e3f4b77876bc025635265a2d055ed41d1c78c0dac4726f7d9,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-5-2023-FITO-35d6a01b6e4b.pdf,35d6a01b6e4b773c48ef31f9335d7ab290b4a228bfe9990cdc1e526d729e0c93,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-5-2023-FITO-35d6a01b6e4b.txt,0ba55db3fec8e42e0cca2155787b357c84fec2110224aac1118d03b3c2ab1636,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-51-2023-FITO-db9ed41fcfb9.pdf,db9ed41fcfb9f01dcede65d0a101296b22d8de3f1f3cc48c623476eb187ff0cb,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-51-2023-FITO-db9ed41fcfb9.txt,293a8bd8cefe82ccc0cd0f8790dd3121150f1019c28befc4b480313ef7f57813,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-51-2023-FITO-db9ed41fcfb9.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-51-2025-FITO-.pdf,3383d0d7d83da72ecc32c7d653a786d9074dfe03ce71b24523fb98ae1d5d48bf,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-51-2025-FITO-.txt,32e0df7ab9eeb06befbffb084df07a51743c247bceaa7b1c9418bfb7d514b0f6,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-51-2026-FITO-01735d4ef68c.pdf,01735d4ef68c53c9fa3b35b29a702987f6c43264dcd3f1f22cd2084340d88e7b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-51-2026-FITO-01735d4ef68c.txt,01cd9ea1fe2280d710bd10c2b3ff58dd08ca3cadec7ff3091f5a095f3b746bc1,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-52-2024-FITO-.pdf,0b3031e28ab1c196401644ac742ba72ccd47022e4ec09c80c7324fff86d4bb0d,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-52-2024-FITO-.txt,677db7dd5bd87c01f7b4be0c86617d131b6618dc4c4a30f0c1c9bdbbe31326c1,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-52-2024-FITO-.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-54-2022-FITO-.pdf,5dc5a28789e7da64b8a8d91fa132229b233a8d8dd77332bcc53fbaa19eb8b28e,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-54-2022-FITO-.txt,f1fbd92b04482d34c9ee23daae8e0371637e4ba78ed85e5ca0fc58b79c1074b7,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2022-FITO-.pdf,10716d6f4f4d02868062bed5e356b31a15170ac03a8a5c94c19a92318dd198bf,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2022-FITO-.txt,9b5be79a69619b31137f0c07a104ca564d7eb1c8a59bbcf76e3e71221853cdbd,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2023-FITO-c444535ea6bb.pdf,c444535ea6bbe2ef226de77b2661acd64ec6ff49fbc36b4953644744f132daf8,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2023-FITO-c444535ea6bb.txt,fe6442133a23aa601e48df58d1c0d24fdfdfca58696c4fa5e2ac6f2def3c1bb1,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2024-FITO-.pdf,3f25e3686c8a83539084a153007e52b66ac14f440cafdc34081e4126faa49a4e,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2024-FITO-.txt,42a7af77d4116291f9763cd988ce1be45b5d497cf46c628f132fa240a821ce8b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2026-FITO-c04c38b150c9.pdf,c04c38b150c9f10481594ad859cb0b399476d21d9b54fa115fb542eb52c7949d,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-55-2026-FITO-c04c38b150c9.txt,606a527feb91af9c1fed145fb03243d317241b0f5df062a44dc9949814930ad2,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-56-2022-FITO-.pdf,36588f053d0dc4fc439093a4e134fcacadeaaaf44e1c59a95fb4111dc1a20900,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-56-2022-FITO-.txt,8dcd6e46bcd55ae3244d0d79b2773a27fdf66d4ea19a35bc1876cb81b94599dc,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-57-2022-FITO-.pdf,f9ce34da9dddbcbf603a93bd7f5dd3bdf806ce2570b266f49fc435085cdfcb4e,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-57-2022-FITO-.txt,95e55456476e10efbcfe0721b6128f09d26816ad33d4eccf342301df7601d639,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-58-2024-FITO-.pdf,936eb652ee9425e627e00d62b81429ecbafa89e36e3a53515331cb2c8cf5a632,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-58-2024-FITO-.txt,b1e29203b5e267a7f3ef9e2e6d1a5dbcc45f707594c676174ef1e16f46e6c127,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-59-2023-FITO-e35b5d223c61.pdf,e35b5d223c61e68e7c9d9e29f8bb8345bbd93e9e59fc0a33c9ff6b55c999a6a0,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-59-2023-FITO-e35b5d223c61.txt,b6df7d2ec63574ba8c4796399ccad9e2ba422ef9b3ffe2222f5f792b758f0695,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-59-2024-FITO-.pdf,e1fc5e4aeec3f6e6681a7cddee64f3a4471807a6bb0f24625b4e4f2b52e53368,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-59-2024-FITO-.txt,6d421b3fbb90771dd05237bcc46111f61bb5acb50941e0ca9ec0ea8eb34e6b41,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-6-2022-FITO-.pdf,8810254890c14e1a0b2cdfa54bc82fe5e7c41a0844bcc5e5cdf490193185055a,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-6-2022-FITO-.txt,0569baf8504c76c7a820d80b1f4f7a8e87f46f42fa673644dfbe50fd9db39044,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-6-2022-FITO-.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-6-2025-FITO-.pdf,a79638f84a96da7933eada8ea5859acd36c674831036a69488d6927bdf568376,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-6-2025-FITO-.txt,655912e83368462554996f6c618d8e79419ce23b1ca2c41d0a64d9c1bacdc483,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-6-2026-FITO-1e196f5cb10c.pdf,1e196f5cb10c2415d6a5f3ae95c83e67c38852cd9ecb1a24c9c1cb6457eb943b,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-6-2026-FITO-1e196f5cb10c.txt,f789fb12aebdbe74c7c212417afc856bcb0d834a4a79ce7fb76c97b99e681164,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-60-2022-FITO-.pdf,52b8c955ab55263fd616cac9c3fade2938a5f0eb5dd5ff41e44b9489993e52c3,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-60-2022-FITO-.txt,2dbdcbc67e0770301ac6c1769b3b538867401187c47f04e3ad67f5776665dd85,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-60-2024-FITO-.pdf,c9407d909ff13b17519d9f1c2f47338a0b53174ada8208808e32254178faffed,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-60-2024-FITO-.txt,d7fc87754f19103baa2d20c2bc8bb04b607d62bff5c3d0fc0c6d486abd39b376,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-61-2023-FITO-29be5f20cf8f.pdf,29be5f20cf8fbf59fa65aa029d1235f4df6a023a8ab34951ff2a935d2f786f65,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-61-2023-FITO-29be5f20cf8f.txt,aac93c836a4853fa9bb745c5ab16e8c650cf8bee08265c41874392871f44c666,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-62-2023-FITO-b8ec8ad1e685.pdf,b8ec8ad1e685dbdab84e620599d9d15dc0922b890d5ad2a9c46ee6f9d869787e,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-62-2023-FITO-b8ec8ad1e685.txt,6b7cb51cc1428387975da2346e3e4f56b08577577b464c10ff4916fcc1d46784,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-63-2024-FITO-.pdf,3b5813789b43ef0861c283175ab607fa32cfba7c1d2057a55b291aa8f8097a48,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-63-2024-FITO-.txt,17e662ad4d3d95a7343500f4e66fb41c8fc3f0009fb35f3f1522281b5555a820,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-63-2026-FITO-bd7f7bd2162a.pdf,bd7f7bd2162ad5a14eaf9e3e8114733f2170f20f8f0486261d05f72dadcf8375,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-63-2026-FITO-bd7f7bd2162a.txt,c88d31c97d7f81e6c891fcbeeb727ca54308c63e11ccda56f67bf15cf1637b48,VERBATIM_ADMITTED,regulation/jurisdiction/regional/bulk/DET-63-2026-FITO-bd7f7bd2162a.txt,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/jurisdiction/regional/bulk/DET-65-2025-FITO-.pdf,f1b9c46173957f9c885df4565195d18beaf352ebd1c584315555602f8d827f93,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
